Unnamed: 0,id,cause,effect,label,ceq
847,167,I pushed the gas pedal.,The car door opened.,0.0,0.023391167651326147
848,1477,The lobbyist persuaded the president that the bill was bad for business.,The legislature passed the bill.,0.0,0.04636242256936397
849,1057,The woman felt compelled to express herself.,She wrote a poem.,1.0,0.01719869295969034
850,472,The tree branch landed in the river.,The river's current became stronger.,0.0,0.01785813926866982
851,1266,The man felt cold while reading the newspaper.,He chuckled.,0.0,0.0175093566255362
852,1140,It was night in a quiet neighborhood.,The security alarm went off.,0.0,0.013186831385947244
853,65,The dog injured his paw.,The family took their dog to the veterinarian.,1.0,0.07836774466057686
854,1447,The woman began to wash her hair.,She pulled her hair back with a clip.,0.0,0.03677087291881665
855,1381,The mother needed help looking after her children.,She gave up custody of the children.,1.0,0.05641506988913511
856,1398,I turned the light switch off.,The light faded.,1.0,0.029755506186965437
857,1280,She reclined by the pool.,The woman left her eyeglasses on.,1.0,0.004589202897813973
858,1360,He joined the basketball team.,The teenager made many new friends.,1.0,0.02836145001980595
859,1348,I needed to call someone.,I retraced my steps.,0.0,0.0015957090206978532
860,1021,She won a spelling bee.,The girl was not lonely anymore.,0.0,0.006421405419360073
861,1439,The bride made a wishlist.,The wedding guests brought gifts.,1.0,0.04922776273538597
862,1356,There was a death in her family.,The woman reconnected with distant relatives.,0.0,0.025190714977193975
863,87,I ate birthday cake.,My stomach hurt.,1.0,0.03806706899764022
864,1031,She was nervous.,The woman trembled.,1.0,0.011243808186333264
865,125,It detected a predator.,The turtle hid in its shell.,1.0,0.01738986840375238
866,187,He was building a sand castle.,The boy filled the bucket with sand.,1.0,0.0184472328272162
867,333,She left it unsupervised.,The woman's purse was missing.,1.0,0.022735114871450513
868,384,The floor contained broken glass.,I put shoes on.,1.0,0.007136108699488639
869,1398,I turned the light switch off.,The light flickered.,0.0,0.0590927263515937
870,478,My closet was messy.,I organized it.,1.0,0.015041486036398063
871,1040,She decided to sue her employer.,The woman hired a public relations consultant.,0.0,0.0320796509411036
872,166,I stood on one foot.,I kneeled down.,0.0,0.03415288755296765
873,321,The man needed coins to fill the parking meter.,He searched under his car seats for loose change.,1.0,0.015230723773787671
874,1228,The car looked keyed.,The owner took it to the car wash.,0.0,0.037768845382803284
875,234,The school principal implemented a dress code.,Students were expelled from school.,0.0,0.054181905942279125
876,279,His work was hasty.,The man made an error in his calculations.,1.0,0.011063742662160638
877,438,He promised his friend that he would go.,The man felt obligated to attend the event.,1.0,0.01137114756169949
878,198,I lit a candle.,The smoke alarm went off.,0.0,0.011704623694532663
879,1058,The woman felt creative.,She renovated her kitchen.,1.0,0.010794935265238718
880,414,She aspired to hold an executive position in the firm.,The woman resigned from her job.,0.0,0.025426072839043322
881,1155,She enrolled in college.,The woman aimed for a diploma.,1.0,0.02417240370263804
882,1458,The pants were new.,The pants had no defects.,1.0,0.0033205577609713845
883,257,The bar emitted a fragrance.,The boy lost hold of the bar of soap.,0.0,0.03321209990035492
884,1475,The politician was very popular.,He was removed from office.,0.0,0.012606036108273998
885,68,He felt content.,The man went away for the weekend.,0.0,0.007616839166674839
886,1139,She became forgetful.,I wrote a reminder note to my grandmother.,1.0,0.00046881532703799307
887,1256,The traffic light turned green.,Cars moved to the intersection of the road.,1.0,0.08795210305450846
888,1260,My grandmother passed by.,My family held a funeral.,0.0,0.016487600289286745
889,1052,The homeowners liked their neighbors.,They built a fence around their property.,0.0,0.0165520881220273
890,251,It scratched me.,The cat purred.,0.0,0.019503968590391454
891,1465,Their predators went extinct.,The animal species became populous.,1.0,0.012224678542913085
892,1245,Our group's conversation gradually escalated.,I felt awkward.,0.0,0.03733258820492629
893,455,He skipped a grade in school.,The child learned how to read.,0.0,0.0363461226428387
894,1379,The friends' ran out of things to talk about.,A debate erupted.,0.0,0.009199966292905782
895,329,The DJ turned the music on.,People began to dance.,1.0,0.07835534741525
896,235,I pricked it.,The balloon expanded.,0.0,0.011091264956224464
897,1439,The bride made a wishlist.,She called the wedding off.,0.0,0.034390653037911216
898,1294,I boiled it.,The egg hardened.,1.0,0.028130485409916917
899,101,The teacher took roll.,She identified the students that were absent.,1.0,0.05362686554564422
900,135,The man became disabled.,His family offered him financial support.,1.0,0.01178605936211038
901,1304,The sun shined very brightly.,The swimmers returned towards the shore.,0.0,0.011498517652901484
902,15,I poured water on my sleeping friend.,My friend snored.,0.0,0.2753001943493066
903,1175,The man carried the chair to his office.,The chair fell.,1.0,0.018223865053154226
904,69,The owner was helping customers.,The shop was closed.,0.0,0.035083257607147235
905,1065,The dog chewed on a bone.,The dog broke his teeth.,1.0,0.021871528188385444
906,1399,The man arrived early.,He waited at the bus stop.,1.0,0.03249480197582474
907,287,The boy had trouble buttoning his shirt.,He asked his mother for help.,1.0,0.017773482885245443
908,55,The man signed the document.,The transaction became official.,1.0,0.013162897682011513
909,23,The farmland needed irrigation.,A canal was constructed.,1.0,0.038467399323002464
910,1353,His meal was cold.,The man asked the waiter to reheat his meal.,1.0,0.05050436133875475
911,1,The grass was cut.,My body cast a shadow over the grass.,0.0,0.012335690291971466
912,1460,The competition was sabotaged.,The man won the competition.,0.0,0.010610333231545564
913,1321,The poor man recently lost his job.,He searched under his car seats for loose change.,0.0,0.017257378688115214
914,47,The woman shivered as she got out the pool.,She poured herself some lemonade.,0.0,0.002878810863774375
915,1185,The woman was questioned about the scar on her face.,She explained the scar to strangers.,1.0,0.021506355542901222
916,1449,I shot the rubber band.,It flung across the room.,1.0,0.016560769976312957
917,1249,It was foggy.,The people carried the umbrellas.,0.0,0.002199209073642972
918,1074,He lost weight.,The man's clothes were cheap.,0.0,0.0070570252403578115
919,1004,She planned to run along the beach.,The runner stretched.,1.0,0.042174200913757016
920,1106,Users got refills on their prescriptions.,The pharmaceutical company promoted the drug.,1.0,0.048035421062558516
921,102,I pushed the pendulum.,It swung back and forth.,1.0,0.048205833329496975
922,498,The airline mishandled my luggage.,They cancelled my flight.,0.0,0.3398242031141139
923,461,Her son lost his cat.,The mother called an ambulance.,0.0,0.022082095781122052
924,361,The procedure was costly.,The patient underwent the risky medical procedure.,0.0,0.029851045607176354
925,253,The man gained weight.,He got his shoes shined.,0.0,0.0032819822322973165
926,1400,They were armed with rifles.,The soldiers had a lot of ammunition.,1.0,0.006715533148937283
927,1075,The time was earlier than I thought.,I took extra time to get ready.,1.0,0.02166575497264805
928,1241,Everyone in the room was talking.,I got hooked to my conversation with the woman.,0.0,0.017950937980439903
929,106,Users got refills on their prescriptions.,The pharmaceutical company recalled the drug.,0.0,0.0481274682365135
930,97,She took sleeping pills.,The woman awakened.,0.0,0.05341892214704473
931,485,She committed assault.,The woman was arrested.,1.0,0.04081932175223361
932,1204,The water was unsanitary.,A water pipe in the house was leaking.,1.0,0.06498369577214036
933,146,The navy bombed the ship.,The ship crashed into the pier.,0.0,0.05833986132144378
934,415,Her opponent tried to intercept it.,The player caught the ball.,0.0,0.028526877181382467
935,1310,The man caught a cold.,He sneezed.,1.0,0.19787712392254503
936,1117,I wanted to be honest.,I promised to give a straight answer to the question.,1.0,0.005267331393783793
937,1146,The captain passed out.,The ship's debris sunk in the sea.,0.0,0.018467030865303016
938,1276,The man wanted to get peace with his enemy.,The man framed his enemy for a crime.,0.0,0.014193497161300127
939,1202,I sensed someone approaching me from behind.,I woke up.,0.0,0.0030336125590450483
940,310,The woman complimented the man.,He sneezed.,0.0,0.001847274837368143
941,1218,The student's answer on the exam was extraordinary.,The teacher subtracted points off the student's grade.,0.0,0.07415239898549789
942,307,The woman was deemed mentally ill.,She was sent to a psychiatric institution.,1.0,0.026102562266230325
943,1068,He felt content.,The man did not need to buy more things.,1.0,0.008846675444275033
944,1021,She made a new friend.,The girl was not lonely anymore.,1.0,0.046245144212380615
945,271,I went hiking.,My feet were blistered.,1.0,0.01708677449285648
946,1149,He noticed a stranded vehicle.,The driver crashed over to the side of the road.,0.0,0.05009607517676787
947,1212,Her alibi checked out.,The police kept the woman on the list of suspects.,0.0,0.00844643779814715
948,1313,The woman wanted a divorce.,She contacted her lawyer.,1.0,0.011788584846321913
949,1011,The faucet was leaky.,The woman could not wash her hands.,0.0,0.0057077528005238945
950,184,He supported the cause behind his donation.,The benefactor requested to stay anonymous.,0.0,0.026833022404146742
951,1469,An old coal mine was turned into a beautiful park.,Environmentalists produced a documentary.,1.0,0.031764548620324524
952,1228,The car looked keyed.,He owner took it in for a paint job.,1.0,0.03501993476761244
953,1467,The student got full points on all exams.,She made up an excuse to tell the teacher.,0.0,0.04055367630583333
954,1019,The caller identified himself to me.,I recognized the caller.,1.0,0.01110920104611666
955,393,Factories increased their production.,Air pollution in the city worsened.,1.0,0.033343805038084394
956,394,Her daughter set the kitchen table.,The mother scolded her daughter.,0.0,0.03591395238664255
957,147,It was wrinkled.,I ironed my shirt.,1.0,0.00602491261536312
958,1438,He promised his friend that he would go.,The friend was anggry at the man.,0.0,0.004672420116744668
959,1222,The toddler started being naught.,Her parents took away her toy.,1.0,0.032255346900951665
960,115,The speaker disarmed her debate opponent.,The speaker congratulated her opponent.,0.0,0.021957608519048818
961,344,The rain subsided.,I went for a walk.,1.0,0.005218445024242937
962,400,They wore camouflage uniforms.,The soldiers were concealed in the brush.,1.0,0.009047769418329056
963,63,The boaters set off a flare.,Their boat drifted to shore.,0.0,0.06765725592828281
964,1396,She hit a patch of ice.,The skier balanced only with her body.,0.0,0.013636547101370673
965,1126,The clothes were tattered.,The girl threw her clothes away.,1.0,0.0043152182310447346
966,202,I sensed someone approaching me from behind.,I jumped instinctively in fright.,1.0,0.002290554092922297
967,274,The woman and her boyfriend got into a fight.,They planned a vacation together.,0.0,0.0039979295588123765
968,1153,The parents recognized their daughter's interest in sports.,They taught her how to ride a bike.,1.0,0.009515744429772318
969,1037,The papers were important.,I made photocopies of them.,1.0,0.003257860327947082
970,1337,The boy loved staying in his room.,He played computer games.,1.0,0.022875433303173705
